customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C04202,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,83.91,4254.35,No
C04203,Female,0,No,No,53,No,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.97,448.98,No
C04204,Female,0,Yes,No,4,Yes,Yes,DSL,No,No internet service,Two year,No,Electronic check,71.35,8063.44,No
C04205,Female,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),81.54,2107.5,No
C04206,Female,1,No,No,33,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),40.67,3979.22,No
C04207,Female,0,Yes,No,35,Yes,No phone service,DSL,No internet service,Yes,One year,Yes,Credit card (automatic),27.35,295.8,No
C04208,Female,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,44.75,1652.66,No
C04209,Female,1,Yes,Yes,62,No,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),22.76,5898.1,No
C04210,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.0,966.29,No
C04211,Female,0,Yes,No,29,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),33.66,5345.96,Yes
C04212,Male,0,No,Yes,68,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,33.84,35.55,Yes
C04213,Male,0,No,No,69,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.8,3962.21,Yes
C04214,Male,1,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer (automatic),111.74,6136.44,No
C04215,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,75.58,7874.82,Yes
C04216,Female,0,No,Yes,41,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),60.25,4198.24,No
C04217,Male,0,Yes,Yes,23,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,74.38,7147.4,No
C04218,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,18.57,6825.58,No
C04219,Female,0,No,No,0,No,No phone service,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),107.47,2526.73,No
C04220,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,71.23,7437.49,No
C04221,Female,0,Yes,No,51,Yes,No phone service,No,No internet service,No,Month-to-month,Yes,Mailed check,63.17,5448.88,No
C04222,Male,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,112.16,901.69,Yes
C04223,Male,0,Yes,No,37,No,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),91.04,7983.55,No
C04224,Female,0,No,No,43,Yes,No,No,No,No,One year,Yes,Electronic check,51.74,1516.57,No
C04225,Female,0,Yes,No,46,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,111.62,4007.6,No
C04226,Male,0,Yes,No,28,No,No phone service,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),103.2,3973.71,Yes
C04227,Female,0,Yes,Yes,50,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,113.45,5321.26,No
C04228,Female,1,Yes,Yes,40,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,27.62,5658.16,No
C04229,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,113.53,1993.52,No
C04230,Male,0,Yes,Yes,47,Yes,No phone service,No,No internet service,Yes,Two year,Yes,Electronic check,72.29,3007.42,No
C04231,Male,0,Yes,No,21,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.22,1244.41,No
C04232,Female,1,No,Yes,16,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),39.22,1086.87,No
C04233,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,One year,No,Credit card (automatic),32.04,7016.22,No
C04234,Female,0,No,No,60,Yes,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,25.94,6385.62,No
C04235,Female,0,No,No,5,Yes,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,60.23,3772.84,No
C04236,Female,1,Yes,No,52,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Electronic check,40.13,831.5,No
C04237,Male,0,No,Yes,16,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,26.16,3834.24,Yes
C04238,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,113.51,2515.57,Yes
C04239,Male,1,No,Yes,38,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.34,6616.31,No
C04240,Female,0,Yes,No,53,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Electronic check,69.79,837.69,No
C04241,Male,0,No,No,47,Yes,Yes,DSL,Yes,No internet service,Two year,No,Electronic check,92.33,3846.51,No
C04242,Female,0,Yes,No,36,Yes,No,DSL,No internet service,Yes,One year,No,Electronic check,79.15,5034.14,No
C04243,Male,1,Yes,No,47,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,35.8,8378.92,No
C04244,Female,0,No,No,67,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,81.34,778.06,No
C04245,Male,1,Yes,Yes,26,Yes,No phone service,DSL,No,No,Two year,No,Electronic check,86.1,984.61,No
C04246,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.75,8398.63,No
C04247,Male,0,Yes,No,71,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Electronic check,50.01,3458.51,No
C04248,Male,1,Yes,No,62,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),56.33,6326.18,No
C04249,Male,0,No,No,51,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Bank transfer (automatic),78.25,6663.44,No
C04250,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),30.68,2686.09,Yes
C04251,Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,92.35,1835.69,No
C04252,Male,0,No,No,56,No,No,No,Yes,Yes,One year,Yes,Mailed check,52.6,2359.81,No
C04253,Female,0,No,No,41,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),87.18,6501.59,No
C04254,Female,0,No,No,47,Yes,No phone service,No,No,No,Month-to-month,No,Mailed check,111.29,7146.95,No
C04255,Female,0,Yes,No,26,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,104.99,5951.2,No
C04256,Female,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,91.76,3760.49,Yes
C04257,Female,0,No,No,32,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.33,2245.06,No
C04258,Male,1,Yes,Yes,34,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,91.21,3624.96,No
C04259,Male,0,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,81.58,7775.01,Yes
C04260,Male,0,Yes,No,35,Yes,No phone service,No,No,No,Two year,No,Electronic check,95.25,7339.62,No
C04261,Female,0,No,No,65,Yes,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),104.88,2760.88,No
C04262,Male,0,Yes,No,55,No,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.15,2799.59,No
C04263,Male,0,No,No,16,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.43,6633.74,No
C04264,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),45.51,3636.2,No
C04265,Male,1,No,Yes,7,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,52.63,4875.83,Yes
C04266,Male,1,Yes,No,17,Yes,No,DSL,No,Yes,Two year,Yes,Mailed check,70.06,3600.1,No
C04267,Female,0,Yes,Yes,17,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,61.42,2073.52,No
C04268,Male,1,Yes,No,17,No,No phone service,Fiber optic,Yes,Yes,One year,Yes,Electronic check,78.06,1619.86,No
C04269,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,93.88,1201.59,No
C04270,Female,0,Yes,No,71,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),78.5,114.89,No
C04271,Female,1,Yes,No,50,No,No,No,Yes,No,Month-to-month,No,Mailed check,114.98,2398.19,No
C04272,Female,0,Yes,Yes,9,Yes,No phone service,DSL,No,Yes,One year,No,Electronic check,91.81,1471.89,No
C04273,Female,0,No,No,13,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),116.5,2205.94,No
C04274,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,92.34,660.97,No
C04275,Male,0,No,Yes,46,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,68.79,2915.11,No
C04276,Male,0,Yes,Yes,29,Yes,No,No,No internet service,Yes,One year,No,Credit card (automatic),59.1,4428.29,No
C04277,Female,0,No,No,55,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Mailed check,91.57,8029.85,No
C04278,Male,1,No,No,41,Yes,No,No,No internet service,No,Two year,No,Bank transfer (automatic),86.71,2961.86,No
C04279,Male,0,Yes,No,3,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),84.88,281.14,Yes
C04280,Female,0,No,No,10,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Electronic check,90.18,3091.57,No
C04281,Female,0,No,No,23,Yes,No phone service,No,Yes,No,Month-to-month,No,Electronic check,105.22,6949.7,No
C04282,Female,0,Yes,No,66,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),40.78,2903.13,No
C04283,Female,0,No,No,36,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,74.49,2492.46,No
C04284,Male,0,No,No,1,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),78.33,7812.92,Yes
C04285,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),47.29,2539.1,No
C04286,Female,1,No,Yes,20,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,116.79,8247.76,No
C04287,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),96.55,7080.42,No
C04288,Male,1,No,No,70,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,50.13,5821.81,No
C04289,Female,0,No,Yes,63,Yes,No,DSL,No,Yes,Two year,Yes,Credit card (automatic),53.84,5093.0,No
C04290,Male,0,Yes,No,67,Yes,No,DSL,Yes,No internet service,Two year,No,Mailed check,89.83,1924.59,No
C04291,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No internet service,Two year,No,Bank transfer (automatic),19.15,6213.24,No
C04292,Female,0,No,Yes,53,Yes,No,DSL,No,No,Two year,Yes,Credit card (automatic),64.4,2962.43,No
C04293,Male,0,Yes,Yes,61,Yes,Yes,DSL,No internet service,No,One year,No,Credit card (automatic),52.31,4137.22,No
C04294,Male,0,Yes,No,11,No,No,No,Yes,No,Two year,No,Credit card (automatic),103.4,900.71,No
C04295,Female,0,Yes,No,0,No,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,97.13,2529.98,Yes
C04296,Female,1,Yes,No,71,Yes,No phone service,Fiber optic,Yes,No internet service,One year,No,Electronic check,51.21,4505.99,No
C04297,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,104.48,3987.93,Yes
C04298,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No,One year,No,Credit card (automatic),109.36,2931.68,Yes
C04299,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No,One year,No,Bank transfer (automatic),73.25,4020.91,No
C04300,Female,0,Yes,Yes,13,Yes,No,No,No,No,One year,Yes,Electronic check,33.92,6336.46,No
C04301,Female,0,Yes,No,13,Yes,Yes,DSL,No,No internet service,Two year,No,Mailed check,95.03,3914.0,No
C04302,Female,0,No,Yes,8,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.93,4311.22,Yes
C04303,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.73,5965.12,Yes
C04304,Male,0,No,No,48,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),22.56,7156.58,Yes
C04305,Female,0,No,No,16,No,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.01,4486.86,Yes
C04306,Female,0,No,Yes,67,No,No,No,Yes,No,One year,Yes,Credit card (automatic),56.03,8060.43,No
C04307,Female,0,Yes,Yes,59,Yes,No phone service,DSL,Yes,No,One year,Yes,Mailed check,86.61,3015.94,No
C04308,Female,0,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),22.08,2160.17,No
C04309,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),80.49,5896.79,No
C04310,Male,0,No,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.2,1508.71,No
C04311,Male,0,Yes,No,11,Yes,No phone service,DSL,No internet service,No internet service,One year,No,Electronic check,19.28,7651.53,No
C04312,Female,0,No,No,53,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,93.0,3296.92,No
C04313,Female,0,Yes,No,0,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.02,5939.7,Yes
C04314,Male,0,No,No,0,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Credit card (automatic),87.81,4854.3,No
C04315,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.53,479.34,No
C04316,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),73.2,6032.41,No
C04317,Female,1,Yes,Yes,47,No,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,51.73,6718.82,No
C04318,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,42.55,8351.33,No
C04319,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),25.1,3547.59,Yes
C04320,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,104.47,4283.87,Yes
C04321,Male,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.04,7438.62,Yes
C04322,Female,1,No,No,10,No,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.28,2301.33,Yes
C04323,Female,1,No,No,55,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.05,1622.31,No
C04324,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),104.96,1145.34,No
C04325,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),77.78,8315.54,Yes
C04326,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),26.09,2311.19,Yes
C04327,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Bank transfer (automatic),109.34,6442.22,No
C04328,Male,0,No,Yes,49,Yes,No,Fiber optic,No internet service,No,One year,No,Mailed check,29.79,3832.08,No
C04329,Female,0,Yes,Yes,60,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),69.71,2058.56,No
C04330,Male,1,No,Yes,12,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.69,7764.9,No
C04331,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Mailed check,65.24,3952.02,No
C04332,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,34.57,4818.43,Yes
C04333,Male,1,No,Yes,19,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,55.32,1905.19,Yes
C04334,Female,1,Yes,No,30,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,116.84,2767.46,No
C04335,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,117.98,6359.89,Yes
C04336,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,89.08,2927.71,No
C04337,Female,0,No,No,38,Yes,No,No,No,No,Month-to-month,No,Mailed check,106.8,4309.54,No
C04338,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Mailed check,22.42,987.96,No
C04339,Male,1,Yes,No,41,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.6,7228.26,No
C04340,Female,1,Yes,No,14,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,54.9,6274.17,Yes
C04341,Female,0,No,Yes,67,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),19.2,6470.64,Yes
C04342,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,55.7,1529.37,No
C04343,Male,0,Yes,No,31,Yes,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,27.3,4217.91,No
C04344,Male,1,Yes,No,10,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,69.74,251.61,Yes
C04345,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),18.44,2690.59,No
C04346,Male,0,No,Yes,18,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),45.04,2969.9,No
C04347,Female,0,No,No,50,Yes,No phone service,DSL,Yes,No internet service,Two year,Yes,Mailed check,104.63,7767.92,Yes
C04348,Female,0,Yes,Yes,33,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.31,8438.78,No
C04349,Male,0,No,No,70,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),24.48,5257.72,No
C04350,Female,0,No,Yes,59,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.97,4401.23,No
C04351,Male,1,No,No,52,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,100.76,3750.83,No
C04352,Male,1,Yes,Yes,11,No,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,76.72,173.19,No
C04353,Female,0,No,No,61,No,Yes,DSL,No internet service,No,Two year,No,Electronic check,76.61,6804.59,No
C04354,Male,0,No,Yes,65,Yes,No phone service,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),18.06,5716.43,No
C04355,Male,0,Yes,No,47,No,No phone service,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,65.22,5525.24,No
C04356,Female,0,Yes,No,39,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.56,6880.31,Yes
C04357,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,51.62,7889.76,Yes
C04358,Male,1,No,No,49,Yes,No,DSL,No,No,One year,No,Credit card (automatic),77.87,3321.99,No
C04359,Male,0,Yes,No,67,Yes,No phone service,DSL,No internet service,No,One year,Yes,Mailed check,105.43,3634.75,No
C04360,Female,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,One year,No,Bank transfer (automatic),36.17,8289.13,No
C04361,Male,1,Yes,No,16,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.82,5653.65,Yes
C04362,Male,1,Yes,No,54,Yes,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),22.89,7239.16,No
C04363,Male,0,No,No,33,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,50.67,1897.35,No
C04364,Male,0,Yes,Yes,69,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.89,2707.43,No
C04365,Male,0,No,No,59,Yes,Yes,DSL,No internet service,Yes,Two year,No,Credit card (automatic),109.56,3339.6,No
C04366,Male,0,No,No,50,Yes,No phone service,Fiber optic,Yes,Yes,One year,No,Mailed check,35.8,2706.23,No
C04367,Male,0,No,No,34,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),75.86,7518.18,Yes
C04368,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,One year,No,Mailed check,34.48,4356.63,Yes
C04369,Female,1,Yes,No,15,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Mailed check,65.35,8106.83,No
C04370,Female,0,No,No,17,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),59.34,2743.46,Yes
C04371,Female,0,No,No,37,Yes,No,DSL,No,No internet service,One year,No,Bank transfer (automatic),22.14,333.91,No
C04372,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.59,1189.04,No
C04373,Male,0,No,No,31,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.01,1859.19,No
C04374,Male,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,45.79,5446.22,No
C04375,Male,0,Yes,No,45,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.4,1553.99,No
C04376,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.27,3253.87,Yes
C04377,Female,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card (automatic),94.92,6764.47,Yes
C04378,Male,0,No,No,70,Yes,Yes,DSL,No internet service,No internet service,One year,No,Bank transfer (automatic),87.25,1076.21,No
